451.32,372.49,-225.47,457.09,379.50,-211.68,461.08,379.47,-211.95,465.79,379.07,-211.84,449.59,378.71,-204.33,447.67,378.29,-204.71,445.20,377.82,-204.94,473.61,374.12,-121.69,445.39,372.57,-86.19,457.95,364.46,-186.24,448.60,365.18,-180.86,507.57,331.67,-108.49,429.48,325.78,26.02,557.55,304.07,-123.45,381.40,309.74,-24.66,578.41,248.55,-214.71,343.05,300.80,-206.08,589.04,235.80,-240.46,330.88,292.61,-238.02,582.57,232.45,-266.63,337.77,293.64,-263.07,576.47,236.58,-226.35,343.04,295.74,-223.48,503.72,209.39,-44.36,453.18,209.42,44.18,508.38,129.03,-159.32,410.36,137.16,-116.14,531.56,82.43,129.32,453.72,55.02,-53.64,538.11,82.48,157.89,469.40,37.17,-49.88,537.25,41.79,103.04,406.27,34.89,-132.33
453.07,359.26,-346.65,458.32,366.97,-327.71,462.09,367.19,-327.97,466.05,367.23,-327.91,450.13,366.41,-325.99,447.69,366.20,-326.26,444.92,366.03,-326.39,471.95,364.69,-210.00,443.31,363.14,-201.44,460.00,352.79,-300.28,449.76,351.58,-299.73,507.32,316.95,-157.28,426.41,320.69,-91.81,547.89,265.27,-146.57,374.75,301.24,-202.81,581.35,216.22,-228.84,341.25,293.06,-434.52,589.12,197.58,-253.40,329.73,272.80,-479.52,585.46,196.02,-288.91,338.24,271.55,-499.93,580.13,201.85,-244.03,344.88,274.62,-450.27,504.75,211.31,-44.18,457.72,210.10,43.89,506.02,140.05,-240.93,411.36,139.82,-146.97,533.30,76.71,-38.74,454.52,59.02,-53.85,538.27,72.87,-24.97,469.84,41.14,-49.51,539.18,38.28,-125.59,408.57,38.33,-158.84
453.43,357.04,-343.05,458.16,364.45,-323.67,461.60,364.68,-323.91,465.18,364.76,-323.86,449.14,363.82,-320.97,446.51,363.59,-321.23,443.47,363.33,-321.36,472.29,361.78,-205.57,441.61,360.53,-193.10,460.61,350.71,-296.88,449.28,349.05,-295.10,506.45,314.65,-154.32,425.71,319.33,-85.78,545.76,260.17,-145.39,376.31,296.77,-204.70,580.98,215.36,-220.98,341.26,288.22,-442.73,588.28,197.17,-245.07,329.50,267.70,-488.72,585.28,195.18,-280.87,338.74,266.19,-507.96,580.23,200.85,-236.22,345.68,270.06,-458.37,506.20,212.16,-41.75,460.39,210.72,41.58,504.63,141.92,-263.23,411.34,140.42,-163.47,533.48,76.20,-57.58,454.96,58.81,-52.82,538.72,71.88,-43.44,469.88,42.35,-47.27,539.46,37.15,-148.39,410.10,38.88,-159.85
455.11,344.57,-422.91,458.20,351.12,-403.48,462.20,351.61,-403.73,466.06,352.01,-403.68,450.91,350.66,-404.33,447.78,350.61,-404.56,444.27,350.50,-404.70,472.74,349.17,-278.24,442.89,347.08,-281.84,461.28,337.88,-373.09,450.74,337.15,-375.88,507.60,301.70,-213.93,424.66,305.50,-157.17,544.18,241.91,-186.37,376.73,274.59,-263.79,573.56,186.89,-255.25,344.16,247.64,-481.72,578.49,167.98,-282.40,333.57,232.87,-526.50,575.00,166.80,-305.44,341.15,234.11,-547.08,570.95,172.14,-267.06,347.89,238.55,-496.87,507.65,211.61,-40.69,461.07,208.76,40.48,503.20,149.35,-306.42,411.00,139.39,-200.74,531.57,70.37,-130.11,459.82,61.59,-70.22,535.66,63.22,-119.73,477.24,46.82,-63.09,532.67,32.66,-244.30,413.84,40.56,-184.29
458.18,327.73,-522.24,461.77,335.68,-505.51,465.70,335.99,-505.74,469.02,336.14,-505.68,453.87,335.08,-502.89,450.53,334.95,-503.13,446.68,334.78,-503.24,473.49,332.84,-382.68,443.60,330.93,-369.20,463.80,321.10,-472.18,453.20,320.91,-470.03,509.01,286.06,-299.58,424.08,287.35,-209.11,541.77,222.99,-261.57,380.41,244.06,-207.74,565.06,161.57,-333.04,346.74,209.96,-337.39,574.77,143.26,-364.16,335.62,192.89,-368.15,565.17,141.94,-396.90,343.73,192.84,-400.06,559.09,146.57,-345.91,349.60,199.13,-353.89,507.96,210.78,-40.44,461.01,207.65,40.21,504.57,151.56,-348.87,412.39,135.95,-203.41,518.51,67.69,-232.75,473.67,62.81,-54.41,521.23,52.89,-229.00,488.58,49.35,-45.69,509.59,31.68,-380.35,428.86,42.94,-165.29
462.16,305.82,-620.40,468.11,315.12,-602.90,471.65,315.29,-603.13,475.25,315.59,-603.07,457.39,314.98,-602.26,453.62,315.13,-602.48,449.74,315.32,-602.61,477.56,313.40,-465.80,444.64,312.84,-462.09,468.08,298.96,-563.85,456.36,299.66,-564.40,514.53,265.50,-351.19,424.60,270.75,-304.10,538.12,202.13,-336.96,387.36,217.55,-316.63,543.37,142.00,-439.12,359.75,173.88,-443.68,546.62,125.11,-477.23,356.41,154.24,-481.33,537.78,123.80,-507.15,362.17,154.14,-512.02,532.78,129.09,-451.65,366.32,159.98,-458.99,504.51,204.99,-25.46,457.87,199.49,25.21,500.24,151.08,-397.85,412.32,130.95,-303.74,500.74,67.31,-237.29,477.66,65.20,-70.94,504.04,45.27,-229.90,492.44,53.50,-53.85,495.11,30.77,-396.25,440.36,43.72,-190.70
466.88,287.15,-655.93,472.47,297.22,-642.61,476.69,297.81,-642.86,480.32,298.34,-642.82,461.14,296.75,-643.11,457.50,296.88,-643.33,454.08,297.12,-643.47,484.37,298.18,-512.30,448.03,295.90,-512.07,473.63,281.11,-600.04,461.06,280.55,-601.48,515.49,253.78,-388.79,425.05,258.54,-355.62,531.29,191.31,-375.33,406.93,198.09,-363.53,526.11,128.33,-469.09,394.19,140.17,-462.60,528.77,111.63,-507.74,391.08,124.05,-497.30,522.34,109.80,-534.31,396.40,124.47,-526.40,518.15,115.17,-480.30,399.43,129.06,-476.14,499.82,191.48,-20.79,452.57,187.21,20.64,495.03,144.70,-452.82,412.68,113.13,-245.03,488.62,46.79,-323.09,474.07,69.03,71.79,488.75,31.56,-318.67,492.11,63.54,99.23,479.94,14.27,-497.65,447.85,47.05,-27.05
470.11,271.41,-677.22,475.79,281.17,-667.64,480.02,281.82,-667.87,483.66,282.36,-667.87,464.83,280.39,-665.53,461.68,280.65,-665.74,458.80,280.99,-665.91,488.72,283.26,-545.53,454.52,281.88,-533.95,477.46,266.30,-624.01,464.65,266.56,-621.90,516.12,242.55,-419.68,427.79,250.08,-362.20,521.52,175.52,-390.06,423.05,184.09,-341.95,518.05,114.94,-461.46,420.15,122.75,-413.29,517.80,95.18,-496.50,417.94,104.80,-446.36,515.52,94.32,-521.27,424.41,105.73,-472.54,512.42,100.29,-471.13,426.77,110.25,-424.80,499.32,182.45,-21.36,452.16,182.68,21.15,475.43,142.02,-468.89,411.52,98.68,-44.71,480.79,42.14,-283.10,458.97,68.96,324.36,485.17,29.87,-270.42,469.49,67.40,359.64,472.62,8.69,-439.84,448.08,41.60,248.09
471.91,270.27,-646.20,477.33,279.25,-635.15,481.48,280.05,-635.38,485.13,280.74,-635.36,466.74,278.05,-634.88,463.77,278.05,-635.09,460.99,278.23,-635.25,490.07,281.55,-511.08,457.48,279.79,-507.82,478.85,265.31,-592.61,467.00,265.05,-592.92,516.50,242.77,-386.95,429.64,248.44,-347.32,521.59,177.68,-358.51,426.72,184.08,-332.77,518.51,116.97,-436.09,422.89,121.34,-404.46,517.85,98.09,-468.85,418.94,105.43,-437.45,515.75,96.90,-495.22,425.75,105.52,-462.47,512.84,102.96,-446.41,428.57,110.32,-415.41,498.06,178.44,-22.93,452.02,179.28,22.77,474.72,141.05,-460.34,411.04,96.71,-75.76,480.48,41.40,-284.87,449.40,72.34,297.14,485.21,28.04,-273.24,461.31,72.02,333.38,473.50,9.11,-437.35,448.00,46.20,232.02
480.00,265.05,-652.88,485.96,273.97,-643.16,490.11,274.38,-643.40,493.29,274.58,-643.38,475.13,273.08,-642.22,471.74,273.15,-642.42,468.28,273.47,-642.58,495.88,274.77,-522.53,464.74,275.05,-516.26,486.26,259.83,-600.26,474.78,260.18,-599.78,520.33,235.54,-406.35,433.29,245.27,-355.51,520.62,170.54,-387.68,432.94,181.92,-361.73,521.80,109.91,-466.45,441.03,113.94,-454.14,523.37,92.11,-503.19,440.15,97.18,-491.74,519.75,91.41,-530.78,448.52,99.03,-515.11,516.55,96.97,-477.67,451.41,103.63,-465.06,497.66,177.98,-26.93,451.56,178.66,26.80,467.27,139.72,-425.36,410.62,86.50,-37.05,482.67,44.20,-261.34,464.65,68.63,269.60,489.93,30.72,-251.60,474.38,63.88,297.23,464.41,10.92,-416.12,456.70,44.45,182.58
488.26,266.67,-649.11,494.19,275.46,-640.85,498.09,275.64,-641.08,501.07,275.79,-641.10,482.78,275.93,-639.51,479.23,276.36,-639.72,476.06,276.90,-639.89,503.79,276.37,-526.86,470.40,278.16,-518.56,493.17,261.15,-598.77,482.28,261.84,-597.82,523.50,234.73,-411.81,438.50,245.23,-350.59,520.94,172.95,-365.84,439.93,185.13,-326.79,526.22,111.92,-422.05,441.73,125.91,-394.28,528.32,95.25,-462.33,441.26,110.47,-426.41,523.56,94.29,-485.89,443.27,109.45,-451.54,520.24,98.75,-433.08,444.44,114.32,-406.31,496.78,182.25,-33.30,451.47,180.46,33.13,461.85,139.11,-390.68,409.12,93.89,-55.57,482.59,45.53,-205.02,462.73,67.59,223.57,488.48,32.86,-194.29,473.55,60.91,247.84,473.05,10.70,-348.65,450.22,43.63,141.78
492.91,270.38,-631.01,499.17,278.73,-619.79,503.51,279.10,-620.04,506.95,279.47,-620.07,487.62,279.39,-622.11,484.31,280.01,-622.35,481.23,280.61,-622.54,510.69,280.32,-495.84,475.74,282.24,-504.58,497.87,265.08,-577.80,486.94,265.68,-581.60,528.24,242.25,-364.00,444.38,252.85,-354.64,523.82,187.56,-299.35,443.12,194.75,-361.32,552.12,134.81,-331.33,439.82,132.07,-448.62,555.79,118.58,-352.18,438.58,117.77,-482.66,557.98,118.15,-386.01,440.96,116.34,-504.67,555.00,122.54,-344.46,443.14,121.08,-459.28,493.50,186.55,-24.42,449.60,184.18,24.22,460.85,138.71,-367.28,413.20,93.82,-27.75,481.46,43.68,-221.94,458.48,67.79,284.78,486.80,31.50,-215.54,471.59,61.91,313.35,474.71,7.72,-365.96,448.04,43.63,222.77
500.64,277.11,-619.38,506.57,286.24,-607.82,510.11,286.59,-608.07,513.04,286.89,-608.05,495.54,286.45,-615.73,492.12,286.95,-616.00,489.00,287.59,-616.17,514.22,287.88,-482.94,482.71,289.93,-516.49,504.68,272.60,-565.57,493.87,273.16,-576.24,529.42,249.99,-347.45,445.66,257.61,-388.26,533.97,199.87,-255.83,435.40,197.47,-403.01,568.63,162.19,-300.98,433.21,129.84,-491.89,574.11,148.91,-319.44,431.57,114.96,-532.04,577.33,149.17,-359.08,440.05,115.52,-554.13,574.59,152.70,-317.24,443.36,120.35,-502.31,483.79,192.95,-13.91,440.96,192.03,13.70,466.36,137.46,-281.27,414.21,94.90,37.82,482.58,43.32,-212.88,456.08,68.68,322.34,485.78,31.61,-213.39,468.96,61.46,346.31,476.01,8.95,-366.96,447.38,43.43,254.50
506.00,282.58,-598.92,511.79,291.40,-585.45,514.39,291.56,-585.70,516.55,291.61,-585.69,501.44,291.45,-589.53,497.36,291.79,-589.80,493.83,292.20,-589.97,514.36,288.35,-463.17,488.68,291.99,-503.09,507.49,277.25,-548.61,498.38,277.77,-551.22,530.78,262.03,-302.53,445.82,269.15,-392.31,542.88,220.26,-210.69,431.09,198.97,-398.23,581.66,189.43,-250.10,423.81,142.72,-476.44,589.64,176.65,-264.54,422.26,127.07,-516.52,591.77,176.52,-305.62,427.63,126.57,-539.30,588.17,179.98,-266.95,431.34,130.98,-487.51,477.97,198.99,3.19,432.86,198.34,-3.36,470.38,133.57,-173.98,414.20,105.11,-0.83,483.02,43.80,-55.03,451.64,74.32,329.06,483.87,32.29,-50.20,464.14,70.62,358.42,476.42,9.38,-185.70,444.83,43.94,276.37
505.05,284.42,-599.96,511.63,293.70,-588.22,514.58,294.08,-588.46,516.93,294.31,-588.45,500.79,293.64,-597.03,496.36,293.99,-597.32,492.73,294.29,-597.54,515.42,289.99,-465.70,488.98,293.17,-506.10,507.14,279.67,-546.98,497.76,279.98,-558.34,530.67,265.92,-303.87,446.16,273.20,-390.11,545.26,223.90,-157.17,429.12,202.25,-402.68,582.62,193.33,-102.48,420.13,144.68,-481.07,591.02,182.49,-100.06,417.67,129.19,-520.12,593.12,182.50,-141.59,423.01,127.99,-539.04,588.84,186.03,-116.41,427.01,132.90,-490.57,474.79,203.41,2.26,429.79,203.70,-2.45,471.30,133.35,-250.23,414.26,115.42,29.65,482.15,43.20,-125.28,450.59,74.87,345.44,482.36,32.46,-117.81,462.18,71.32,372.54,477.50,8.75,-259.91,443.66,43.89,285.77
