484.92,335.76,-726.81,502.23,356.68,-695.06,513.67,356.67,-695.58,520.59,356.33,-695.60,474.52,355.70,-681.20,466.36,355.54,-681.93,459.32,355.45,-682.50,533.77,350.11,-455.19,457.44,352.13,-390.47,503.73,315.62,-627.88,476.18,316.86,-613.27,618.87,231.17,-290.47,397.09,228.33,-172.67,651.53,81.99,-347.05,697.21,612.73,-186.4,137.99,552.79,-427.73,793.22,564.56,-179.79,106.95,540.96,-463.09,819.15,547.3,-196.86,111.51,534.24,-525.59,811.36,543.08,-257.54,127.18,534.37,-458.98,799.09,545.57,-207.74,576.34,-25.24,-21.37,446.10,-27.09,21.12,406.38,292.22,142.99,499.77,288.24,78.7,404.51,195.01,566.81,504.45,193.44,476.89,418.79,186.13,599.46,493.7,183.14,510.18,379.99,138.61,446.17,536.1,135.17,354.19
486.11,335.12,-672.32,502.31,356.72,-639.63,513.87,356.84,-640.18,521.31,356.61,-640.25,474.67,355.65,-631.55,466.59,355.46,-632.37,459.57,355.37,-633.01,534.09,350.24,-402.99,457.48,352.01,-362.70,505.13,315.51,-574.49,477.73,316.65,-567.44,620.93,229.41,-231.72,396.96,228.12,-158.50,655.60,77.68,-254.29,697.21,612.73,-186.4,137.99,552.79,-427.73,793.22,564.56,-179.79,106.95,540.96,-463.09,819.15,547.3,-196.86,111.51,534.24,-525.59,811.36,543.08,-257.54,127.18,534.37,-458.98,799.09,545.57,-207.74,576.47,-32.09,-7.89,445.15,-32.21,7.70,406.38,292.22,142.99,499.77,288.24,78.7,404.51,195.01,566.81,504.45,193.44,476.89,418.79,186.13,599.46,493.7,183.14,510.18,379.99,138.61,446.17,536.1,135.17,354.19
486.10,322.25,-660.39,501.27,348.66,-639.78,512.28,349.59,-640.32,520.46,349.89,-640.37,474.17,346.65,-629.35,466.30,346.63,-630.23,459.55,346.99,-630.89,533.03,346.68,-412.34,458.19,346.80,-367.26,505.10,307.91,-570.26,477.74,307.86,-560.26,623.65,228.21,-248.16,396.22,227.14,-179.18,656.55,75.14,-229.16,697.21,612.73,-186.4,137.99,552.79,-427.73,793.22,564.56,-179.79,106.95,540.96,-463.09,819.15,547.3,-196.86,111.51,534.24,-525.59,811.36,543.08,-257.54,127.18,534.37,-458.98,799.09,545.57,-207.74,576.43,-35.38,-8.80,443.52,-33.72,8.57,406.38,292.22,142.99,499.77,288.24,78.7,404.51,195.01,566.81,504.45,193.44,476.89,418.79,186.13,599.46,493.7,183.14,510.18,379.99,138.61,446.17,536.1,135.17,354.19
486.12,317.45,-649.30,500.85,344.88,-631.45,511.63,346.07,-631.99,520.11,346.49,-632.05,473.97,342.62,-620.24,466.20,342.68,-621.14,459.55,343.10,-621.80,532.42,344.60,-421.05,458.78,343.92,-370.24,505.09,304.42,-560.93,477.83,304.18,-549.66,625.17,227.64,-250.01,395.97,226.58,-179.04,656.96,74.86,-237.04,697.21,612.73,-186.4,137.99,552.79,-427.73,793.22,564.56,-179.79,106.95,540.96,-463.09,819.15,547.3,-196.86,111.51,534.24,-525.59,811.36,543.08,-257.54,127.18,534.37,-458.98,799.09,545.57,-207.74,576.87,-36.91,-9.51,441.11,-38.99,9.26,406.38,292.22,142.99,499.77,288.24,78.7,404.51,195.01,566.81,504.45,193.44,476.89,418.79,186.13,599.46,493.7,183.14,510.18,379.99,138.61,446.17,536.1,135.17,354.19
484.16,305.09,-696.45,498.25,331.55,-689.13,507.87,333.54,-689.68,516.55,334.86,-689.69,473.14,329.85,-675.18,465.67,330.88,-676.10,459.26,332.32,-676.75,530.87,336.11,-500.96,459.61,336.55,-435.99,502.62,290.30,-612.02,477.15,290.80,-597.41,626.34,224.57,-301.11,395.97,222.88,-232.57,658.12,70.72,-252.44,697.21,612.73,-186.4,137.99,552.79,-427.73,793.22,564.56,-179.79,106.95,540.96,-463.09,819.15,547.3,-196.86,111.51,534.24,-525.59,811.36,543.08,-257.54,127.18,534.37,-458.98,799.09,545.57,-207.74,576.87,-39.27,-6.62,441.16,-39.69,6.37,406.38,292.22,142.99,499.77,288.24,78.7,404.51,195.01,566.81,504.45,193.44,476.89,418.79,186.13,599.46,493.7,183.14,510.18,379.99,138.61,446.17,536.1,135.17,354.19
483.34,278.27,-817.21,496.98,303.23,-817.39,506.54,305.37,-817.95,515.38,306.95,-817.89,472.65,302.97,-797.97,465.27,305.09,-798.87,458.99,307.42,-799.48,530.76,313.06,-640.53,460.13,317.11,-551.98,501.34,265.84,-730.59,476.65,267.06,-709.34,627.80,213.85,-428.96,396.02,219.25,-309.19,660.73,55.78,-403.55,697.21,612.73,-186.4,137.99,552.79,-427.73,793.22,564.56,-179.79,106.95,540.96,-463.09,819.15,547.3,-196.86,111.51,534.24,-525.59,811.36,543.08,-257.54,127.18,534.37,-458.98,799.09,545.57,-207.74,575.03,-59.55,-9.85,435.48,-50.03,9.61,406.38,292.22,142.99,499.77,288.24,78.7,404.51,195.01,566.81,504.45,193.44,476.89,418.79,186.13,599.46,493.7,183.14,510.18,379.99,138.61,446.17,536.1,135.17,354.19
478.01,240.88,-796.58,488.45,265.82,-800.98,497.55,268.13,-801.53,505.81,270.45,-801.44,469.23,267.16,-776.63,463.69,270.27,-777.47,458.21,273.84,-778.03,526.64,281.83,-640.86,462.61,288.13,-529.49,496.81,232.09,-714.22,474.41,232.94,-687.45,629.05,195.46,-435.41,396.53,207.81,-297.19,660.68,44.77,-482.17,697.21,612.73,-186.4,137.99,552.79,-427.73,793.22,564.56,-179.79,106.95,540.96,-463.09,819.15,547.3,-196.86,111.51,534.24,-525.59,811.36,543.08,-257.54,127.18,534.37,-458.98,799.09,545.57,-207.74,570.59,-84.33,-11.30,432.70,-73.98,11.05,406.38,292.22,142.99,499.77,288.24,78.7,404.51,195.01,566.81,504.45,193.44,476.89,418.79,186.13,599.46,493.7,183.14,510.18,379.99,138.61,446.17,536.1,135.17,354.19
475.41,201.05,-815.60,488.60,224.70,-826.29,497.98,227.53,-826.87,506.33,230.22,-826.78,469.01,226.16,-805.32,463.60,229.82,-806.15,458.17,233.66,-806.71,526.81,243.34,-678.66,463.96,249.31,-585.05,495.07,190.28,-736.40,472.28,193.46,-713.76,629.32,171.31,-473.80,396.82,186.06,-350.63,659.71,31.52,-462.13,697.21,612.73,-186.4,137.99,552.79,-427.73,793.22,564.56,-179.79,106.95,540.96,-463.09,819.15,547.3,-196.86,111.51,534.24,-525.59,811.36,543.08,-257.54,127.18,534.37,-458.98,799.09,545.57,-207.74,569.93,-99.44,-11.36,432.94,-89.52,11.09,406.38,292.22,142.99,499.77,288.24,78.7,404.51,195.01,566.81,504.45,193.44,476.89,418.79,186.13,599.46,493.7,183.14,510.18,379.99,138.61,446.17,536.1,135.17,354.19
478.99,154.12,-973.33,491.17,176.04,-987.01,499.95,178.29,-987.65,508.41,180.15,-987.58,472.53,177.35,-975.71,467.53,180.24,-976.50,462.11,183.16,-977.06,527.75,197.54,-822.02,466.49,200.52,-769.42,498.96,148.29,-883.63,476.86,149.45,-873.01,629.46,151.45,-586.08,396.01,158.85,-512.37,659.52,18.88,-554.96,697.21,612.73,-186.4,137.99,552.79,-427.73,793.22,564.56,-179.79,106.95,540.96,-463.09,819.15,547.3,-196.86,111.51,534.24,-525.59,811.36,543.08,-257.54,127.18,534.37,-458.98,799.09,545.57,-207.74,570.69,-108.11,-7.32,433.11,-103.02,6.99,406.38,292.22,142.99,499.77,288.24,78.7,404.51,195.01,566.81,504.45,193.44,476.89,418.79,186.13,599.46,493.7,183.14,510.18,379.99,138.61,446.17,536.1,135.17,354.19
481.94,148.87,-1040.23,495.01,170.55,-1051.35,503.32,172.81,-1052.00,511.63,174.66,-1051.92,476.85,171.58,-1040.00,472.10,174.73,-1040.79,466.69,178.18,-1041.34,528.72,190.79,-870.14,468.57,194.71,-817.36,500.52,143.04,-944.04,479.17,144.06,-933.56,629.45,147.95,-617.46,394.23,151.99,-535.96,659.44,15.89,-577.27,697.21,612.73,-186.4,137.99,552.79,-427.73,793.22,564.56,-179.79,106.95,540.96,-463.09,819.15,547.3,-196.86,111.51,534.24,-525.59,811.36,543.08,-257.54,127.18,534.37,-458.98,799.09,545.57,-207.74,570.82,-109.67,-6.30,433.44,-105.59,5.98,406.38,292.22,142.99,499.77,288.24,78.7,404.51,195.01,566.81,504.45,193.44,476.89,418.79,186.13,599.46,493.7,183.14,510.18,379.99,138.61,446.17,536.1,135.17,354.19
485.99,108.21,-1097.60,497.40,123.35,-1115.19,505.43,125.70,-1115.96,513.71,127.91,-1115.97,478.67,124.54,-1103.61,473.23,127.61,-1104.32,467.22,130.83,-1104.94,529.06,151.19,-968.44,468.40,152.24,-912.36,502.79,106.91,-1013.44,482.64,107.35,-1001.88,629.42,124.27,-731.69,394.54,131.17,-632.11,653.56,3.95,-671.10,697.21,612.73,-186.4,137.99,552.79,-427.73,793.22,564.56,-179.79,106.95,540.96,-463.09,819.15,547.3,-196.86,111.51,534.24,-525.59,811.36,543.08,-257.54,127.18,534.37,-458.98,799.09,545.57,-207.74,570.82,-109.67,-6.30,437.32,-100.66,17.32,406.38,292.22,142.99,499.77,288.24,78.7,404.51,195.01,566.81,504.45,193.44,476.89,418.79,186.13,599.46,493.7,183.14,510.18,379.99,138.61,446.17,536.1,135.17,354.19
486.02,68.06,-1307.93,497.18,81.54,-1328.88,505.13,83.77,-1329.74,513.37,86.02,-1329.74,478.62,82.77,-1315.28,473.13,85.90,-1316.03,466.96,89.28,-1316.76,528.11,105.39,-1180.21,463.85,108.53,-1114.97,502.66,66.95,-1222.00,482.55,66.30,-1207.65,628.14,105.69,-900.81,396.97,98.42,-803.76,622.50,-25.05,-781.70,697.21,612.73,-186.4,137.99,552.79,-427.73,793.22,564.56,-179.79,106.95,540.96,-463.09,819.15,547.3,-196.86,111.51,534.24,-525.59,811.36,543.08,-257.54,127.18,534.37,-458.98,799.09,545.57,-207.74,570.82,-109.67,-6.30,445.98,-69.80,23.97,406.38,292.22,142.99,499.77,288.24,78.7,404.51,195.01,566.81,504.45,193.44,476.89,418.79,186.13,599.46,493.7,183.14,510.18,379.99,138.61,446.17,536.1,135.17,354.19
498.33,30.00,-1514.59,513.28,46.64,-1528.84,521.51,49.18,-1529.71,529.99,51.88,-1529.62,489.65,47.30,-1526.05,481.58,49.99,-1526.83,473.52,52.67,-1527.60,537.37,73.10,-1333.72,464.04,72.35,-1323.02,508.92,28.68,-1408.47,488.50,27.53,-1409.59,627.90,82.45,-980.54,396.39,60.15,-979.46,612.06,-37.19,-808.99,697.21,612.73,-186.4,137.99,552.79,-427.73,793.22,564.56,-179.79,106.95,540.96,-463.09,819.15,547.3,-196.86,111.51,534.24,-525.59,811.36,543.08,-257.54,127.18,534.37,-458.98,799.09,545.57,-207.74,570.82,-109.67,-6.30,445.67,-31.31,2.76,406.38,292.22,142.99,499.77,288.24,78.7,404.51,195.01,566.81,504.45,193.44,476.89,418.79,186.13,599.46,493.7,183.14,510.18,379.99,138.61,446.17,536.1,135.17,354.19
499.65,10.32,-1435.51,515.16,27.53,-1454.97,523.98,29.90,-1455.78,532.75,32.25,-1455.54,488.63,26.85,-1451.65,480.37,29.31,-1452.59,473.27,32.13,-1453.55,540.37,47.56,-1285.44,461.53,50.38,-1276.29,511.03,8.73,-1337.90,488.29,5.45,-1339.43,629.61,56.13,-918.44,393.69,42.35,-893.35,612.06,-37.19,-808.99,697.21,612.73,-186.4,137.99,552.79,-427.73,793.22,564.56,-179.79,106.95,540.96,-463.09,819.15,547.3,-196.86,111.51,534.24,-525.59,811.36,543.08,-257.54,127.18,534.37,-458.98,799.09,545.57,-207.74,562.56,23.43,-0.88,436.08,37.39,0.92,406.38,292.22,142.99,499.77,288.24,78.7,404.51,195.01,566.81,504.45,193.44,476.89,418.79,186.13,599.46,493.7,183.14,510.18,379.99,138.61,446.17,536.1,135.17,354.19
